"Country","State","City","Population","Lat","Lon"
"Spain","Pontevedra","OPorrino",19600,42.160000000000004,-8.620000000000001
"Spain","LasPalmas","Teguise",21896,29.060000000000002,-13.57
"Spain","SantaCruzDeTenerife","Guimar",16603,28.310000000000002,-16.41
"Spain","Castello","Benicassim",17964,40.050000000000004,0.06
"Spain","Cantabria","Pielagos",24918,43.37,-3.95
"Spain","LasPalmas","Mogan",21782,27.89,-15.200000000000001
"Spain","Barcelona","Berga",16175,42.11,1.84
"Spain","Granada","LaZubia",19006,37.12,-3.59
"Spain","Barcelona","ParetsDelValles",18970,41.59,2.23
"Spain","Balears","Pollenca",16222,39.88,3.
"Spain","Vizcaya","Ermua",15951,43.19,-2.5100000000000002
"Spain","Murcia","Mula",16713,38.050000000000004,-1.5
"Spain","Huesca","Monzon",17166,41.92,0.18
